#    frfrq      xpoln     frmsfd      msfdrat
#
1580.115601 350.421448 355.415009   0.985950 
1579.906738 345.471466 355.605774   0.971501 
1579.697632 344.635712 355.787292   0.968657 
1579.488770 348.878571 355.959106   0.980109 
1579.279663 360.707123 356.121826   1.012876 
1579.070801 371.250000 356.275055   1.042032 
1578.861694 384.750000 356.419220   1.079487 
1578.652832 394.007111 356.554077   1.105042 
1578.443726 392.592834 356.680054   1.100686 
1578.234863 390.921417 356.796875   1.095641 
1578.025879 368.742859 356.904816   1.033169 
1577.816895 357.428558 357.003937   1.001189 
1577.607910 355.500000 357.094208   0.995536 
1577.398926 370.735687 357.175842   1.037964 
1577.189941 437.207123 357.248810   1.223817 
1576.980957 501.107147 357.313202   1.402431 
1576.771973 628.328552 357.369080   1.758206 
1576.562988 771.428589 357.416565   2.158346 
1576.354004 901.285706 357.455658   2.521392 
1576.145020 1188.642700 357.486542   3.325000 
1575.936035 1029.214233 357.509125   2.878847 
1575.726929 1032.428589 357.523651   2.887721 
1575.518188 1037.571411 357.530060   2.902054 
1575.309082 1035.000000 357.528503   2.894874 
1575.100220 1195.071289 357.519012   3.342679 
1574.891113 910.285706 357.501678   2.546242 
1574.682251 781.714355 357.476593   2.186757 
1574.473145 639.192871 357.443756   1.788233 
1574.264282 511.521454 357.403290   1.431216 
1574.055176 444.664307 357.355286   1.244320 
1573.846191 374.528595 357.299744   1.048220 
1573.637207 356.785706 357.236847   0.998737 
1573.428223 357.942841 357.166534   1.002174 
1573.219238 369.514252 357.089020   1.034796 
1573.010376 391.950012 357.004303   1.097886 
1572.801392 394.585724 356.912415   1.105553 
1572.592407 395.742859 356.813507   1.109103 
1572.383423 387.707123 356.707550   1.086905 
1572.174438 374.078583 356.594696   1.049030 
1571.965454 364.821442 356.474976   1.023414 
1571.756348 351.321442 356.348450   0.985893 
1571.547485 346.821472 356.215393   0.973629 
1571.338379 346.242859 356.075500   0.972386 
1571.129517 351.514252 355.929260   0.987596 
1570.920410 358.392883 355.776306   1.007354 
1570.711670 359.807159 355.617249   1.011782 
1570.502563 359.614288 355.451599   1.011711 
1570.293701 358.778564 355.279816   1.009848 
1570.084595 361.799988 355.101654   1.018863 
1569.875610 367.264252 354.917480   1.034788 
1569.666626 372.407135 354.727264   1.049841 
1569.457642 373.435730 354.531036   1.053323 
1569.248657 368.228546 354.328918   1.039228 
1569.039673 362.250000 354.120941   1.022956 
1568.830688 356.850006 353.907227   1.008315 
1568.621704 356.014313 353.687744   1.006578 
1568.412842 356.528564 353.462860   1.008673 
1568.203857 356.335693 353.232269   1.008786 
1567.994873 354.921417 352.996185   1.005454 
1567.785767 351.900055 352.754578   0.997578 
1567.576904 350.678619 352.507874   0.994811 
1567.367798 351.257141 352.255646   0.997165 
1567.158936 354.535736 351.998535   1.007208 
1566.949829 359.228546 351.735962   1.021302 
1566.740967 363.021423 351.468689   1.032870 
1566.531860 365.785706 351.196106   1.041543 
1566.322998 366.042877 350.918915   1.043098 
1566.113892 363.535706 350.636627   1.036788 
1565.905029 359.164276 350.349854   1.025159 
1565.696045 353.957123 350.058411   1.011137 
1565.487061 350.292877 349.762482   1.001516 
1565.278076 349.521454 349.462402   1.000169 
1565.069092 351.257141 349.158295   1.006011 
1564.860107 356.464294 348.850342   1.021826 
1564.651123 361.864258 348.538757   1.038232 
1564.442139 365.978546 348.223694   1.050987 
1564.233154 366.685730 347.905396   1.053981 
1564.024170 362.828583 347.584076   1.043859 
1563.815063 354.792877 347.259613   1.021693 
1563.606201 345.214325 346.932861   0.995046 
1563.397217 338.142853 346.603394   0.975590 
1563.188354 337.821442 346.271851   0.975596 
1562.979248 348.750000 345.937775   1.008129 
1562.770386 374.785736 345.602112   1.084443 
1562.561279 418.371399 345.264343   1.211742 
1562.352417 470.571442 344.925385   1.364270 
1562.143311 536.014282 344.584686   1.555537 
1561.934448 603.064331 344.243195   1.751855 
1561.725342 655.071411 343.900299   1.904829 
1561.516357 709.071472 343.556824   2.063913 
1561.307373 732.857117 343.212708   2.135286 
1561.098511 743.785706 342.868378   2.169304 
1560.889526 720.000000 342.523621   2.102045 
1560.680542 694.285706 342.178802   2.029014 
1560.471558 651.214294 341.834137   1.905059 
1560.262573 598.757202 341.489807   1.753368 
1560.053589 550.092896 341.145935   1.612486 
1559.844604 504.128571 340.802856   1.479238 
1559.635620 465.621399 340.460632   1.367622 
1559.426514 436.178558 340.119324   1.282428 
1559.217651 414.000000 339.779633   1.218437 
1559.008545 396.707123 339.441071   1.168707 
1558.799805 381.985687 339.104736   1.126453 
1558.590698 370.221405 338.769684   1.092841 
1558.381836 359.164276 338.436981   1.061244 
1558.172729 348.042908 338.106140   1.029390 
1557.963867 339.685730 337.778137   1.005647 
1557.754761 334.671417 337.452301   0.991759 
1557.545776 333.064270 337.129486   0.987942 
1557.336792 334.092834 336.809631   0.991934 
1557.127808 336.600006 336.492920   1.000318 
1556.918823 338.978546 336.179596   1.008326 
1556.709839 340.071442 335.869812   1.012510 
1556.500854 341.164307 335.563751   1.016690 
1556.291992 340.842834 335.261810   1.016647 
1556.083008 339.814270 334.963776   1.014481 
1555.874023 338.914276 334.670044   1.012682 
1555.665039 333.000000 334.380829   0.995870 
1555.455933 330.428558 334.096100   0.989022 
1555.247070 329.335693 333.816589   0.986577 
1555.037964 329.335693 333.541840   0.987389 
1554.829102 330.235748 333.272583   0.990888 
1554.619995 332.100006 333.008484   0.997272 
1554.411133 334.028564 332.750336   1.003841 
1554.202026 334.864258 332.497711   1.007118 
1553.993164 335.121399 332.251343   1.008638 
1553.784180 335.121399 332.011017   1.009368 
1553.575195 333.707123 331.777100   1.005817 
1553.366211 337.049988 331.549774   1.016589 
1553.157227 333.514252 331.329163   1.006595 
1552.948242 333.128571 331.115540   1.006080 
1552.739258 331.714294 330.908997   1.002434 
1552.530273 331.971436 330.709808   1.003815 
1552.321289 603.000000 330.518188   1.824408 
1552.112305 338.207123 330.334198   1.023833 
1551.903320 535.050049 330.158142   1.620587 
1551.694336 332.485687 329.990143   1.007563 
1551.485352 332.807129 329.830444   1.009025 
1551.276489 334.221436 329.679199   1.013778 
1551.067383 332.485687 329.536102   1.008951 
1550.858521 334.157166 329.401367   1.014438 
1550.649414 332.935730 329.274689   1.011119 
1550.440552 332.935730 329.156250   1.011482 
1550.231445 332.807129 329.045715   1.011431 
1550.022583 331.457123 328.943268   1.007642 
1549.813477 331.649994 328.848633   1.008519 
1549.604614 331.778564 328.761932   1.009176 
1549.395508 331.714294 328.682892   1.009223 
1549.186646 337.178558 328.611633   1.026070 
1548.977661 331.457123 328.547943   1.008855 
1548.768677 335.957123 328.491821   1.022726 
1548.559692 332.228546 328.443207   1.011525 
1548.350708 332.807129 328.402008   1.013414 
1548.141724 369.449982 328.368195   1.125109 
1547.932739 338.528564 328.341614   1.031025 
1547.723755 336.471436 328.322296   1.024821 
1547.514648 335.057129 328.310059   1.020551 
1547.305786 335.442841 328.304993   1.021742 
1547.096680 335.507141 328.306885   1.021932 
1546.887817 335.571442 328.315765   1.022100 
1546.678833 352.735687 328.331451   1.074328 
1546.469971 335.185730 328.353973   1.020806 
1546.260864 405.964325 328.383240   1.236252 
1546.052002 545.464233 328.419159   1.660878 
1545.842896 343.092865 328.461731   1.044544 
1545.634033 421.007111 328.510712   1.281563 
1545.424927 365.785706 328.566315   1.113278 
1545.215942 385.907135 328.628235   1.174297 
1545.006958 356.078583 328.696472   1.083305 
1544.797974 464.528564 328.770966   1.412925 
1544.588989 412.649994 328.851685   1.254821 
1544.380127 446.657166 328.938477   1.357875 
1544.171143 370.735687 329.031342   1.126749 
1543.962158 355.114288 329.130188   1.078948 
1543.753174 345.921417 329.234985   1.050682 
1543.544189 336.857147 329.345551   1.022808 
1543.335205 338.142853 329.461975   1.026349 
1543.126099 336.600006 329.584167   1.021287 
1542.917236 341.100037 329.711823   1.034540 
1542.708130 337.178558 329.845245   1.022233 
1542.499268 347.271423 329.984009   1.052389 
1542.290161 340.649963 330.128326   1.031871 
1542.081299 338.592834 330.277893   1.025176 
1541.872314 341.421448 330.432800   1.033255 
1541.663452 340.392853 330.592896   1.029644 
1541.454346 339.557129 330.758331   1.026602 
1541.245361 344.571442 330.928741   1.041225 
1541.036377 338.850006 331.104187   1.023394 
1540.827393 345.535736 331.284576   1.043018 
1540.618408 538.071411 331.469879   1.623289 
1540.409424 367.071442 331.659973   1.106770 
1540.200439 451.864258 331.854858   1.361632 
1539.991455 358.328583 332.054413   1.079126 
1539.782471 355.692871 332.258545   1.070530 
1539.573608 351.257141 332.467163   1.056517 
1539.364624 344.442871 332.680328   1.035357 
1539.155518 342.642883 332.898041   1.029273 
1538.946655 340.842834 333.119873   1.023184 
1538.737549 656.357117 333.346161   1.968996 
1538.528687 365.850006 333.576477   1.096750 
1538.319580 346.435730 333.811127   1.037820 
1538.110718 370.992859 334.049591   1.110592 
1537.901611 344.442871 334.292389   1.030364 
1537.692749 365.142853 334.538757   1.091481 
1537.483643 358.778564 334.789307   1.071655 
1537.274658 350.292877 335.043518   1.045515 
1537.065796 343.028595 335.301270   1.023046 
1536.856812 344.121429 335.562866   1.025505 
1536.647827 346.178558 335.827972   1.030821 
1536.438843 353.250031 336.096680   1.051037 
1536.229858 343.607147 336.368774   1.021519 
1536.020874 343.928619 336.644287   1.021638 
1535.811890 353.250031 336.923126   1.048459 
1535.602905 358.521454 337.205200   1.063215 
1535.393921 348.300018 337.490448   1.032029 
1535.184814 347.978577 337.778961   1.030196 
1534.975952 346.500031 338.070190   1.024935 
1534.766968 345.535736 338.364563   1.021194 
1534.558105 345.600037 338.661652   1.020488 
1534.348999 355.564270 338.961914   1.048980 
1534.140137 348.235748 339.264618   1.026443 
1533.931030 346.371429 339.570343   1.020028 
1533.722168 346.757172 339.878357   1.020239 
1533.513062 346.821472 340.189270   1.019496 
1533.304199 347.464294 340.502319   1.020446 
1533.095093 347.464294 340.818207   1.019500 
1532.886108 353.571442 341.136169   1.036453 
1532.677124 1228.500000 341.456512   3.597823 
1532.468140 348.042908 341.778992   1.018327 
1532.259277 401.078583 342.103485   1.172390 
1532.050293 347.271423 342.430237   1.014138 
1531.841309 349.007141 342.758972   1.018229 
1531.632324 349.264313 343.089722   1.017997 
1531.423340 351.192841 343.422272   1.022627 
1531.214355 349.200012 343.756653   1.015835 
1531.005371 349.714294 344.092804   1.016337 
1530.796265 352.478546 344.430786   1.023365 
1530.587402 372.471436 344.769989   1.080348 
1530.378296 365.335693 345.111084   1.058603 
1530.169434 356.335693 345.453278   1.031502 
1529.960449 352.671417 345.797058   1.019880 
1529.751587 464.207123 346.141968   1.341089 
1529.542480 371.185730 346.488556   1.071278 
1529.333618 352.799988 346.835876   1.017196 
1529.124512 352.478546 347.184784   1.015248 
1528.915527 438.750031 347.534515   1.262465 
1528.706543 356.850006 347.885223   1.025769 
1528.497559 354.021423 348.236908   1.016611 
1528.288574 353.957123 348.589417   1.015398 
1528.079590 391.821442 348.942627   1.122882 
1527.870605 355.178558 349.296631   1.016839 
1527.661621 362.892853 349.651215   1.037871 
1527.452759 420.042908 350.006226   1.200101 
1527.243774 641.571411 350.361908   1.831168 
1527.034790 362.699982 350.718018   1.034164 
1526.825684 381.278595 351.074738   1.086033 
1526.616821 363.149963 351.431335   1.033345 
1526.407715 360.771423 351.788574   1.025535 
1526.198853 358.199982 352.145538   1.017193 
1525.989746 357.171448 352.503021   1.013244 
1525.780884 357.300018 352.860138   1.012583 
1525.571777 357.492859 353.217621   1.012104 
1525.362915 358.071442 353.574585   1.012718 
1525.153931 357.042877 353.931549   1.008791 
1524.944946 356.271423 354.288269   1.005598 
1524.735962 357.171448 354.644684   1.007125 
1524.526978 357.235748 355.000702   1.006296 
1524.317993 357.750000 355.356262   1.006736 
1524.109009 358.071442 355.711365   1.006635 
1523.900024 358.392883 356.065796   1.006536 
1523.691040 365.014313 356.419617   1.024114 
1523.482056 358.842834 356.772675   1.005803 
1523.273071 359.100006 357.124969   1.005530 
1523.064087 359.421417 357.476379   1.005441 
1522.855103 359.742889 357.826874   1.005355 
1522.646240 360.128571 358.176147   1.005451 
1522.437134 361.928558 358.524750   1.009494 
1522.228271 365.914276 358.871796   1.019624 
1522.019165 360.835693 359.218048   1.004503 
1521.810303 361.285706 359.562653   1.004792 
1521.601196 361.671417 359.906311   1.004904 
1521.392334 362.250000 360.248138   1.005557 
1521.183228 362.442871 360.588867   1.005142 
1520.974365 362.828583 360.927673   1.005267 
1520.765259 363.149963 361.265259   1.005217 
1520.556274 363.471436 361.601013   1.005173 
1520.347412 363.728577 361.934967   1.004956 
1520.138428 363.985687 362.267456   1.004743 
1519.929443 363.728577 362.598358   1.003117 
1519.720459 363.921417 362.927582   1.002738 
1519.511475 364.885712 363.255188   1.004489 
1519.302490 365.142853 363.581146   1.004295 
1519.093506 365.464294 363.905487   1.004284 
1518.884399 365.592834 364.228424   1.003746 
1518.675537 365.592834 364.549255   1.002863 
1518.466431 366.300018 364.868866   1.003922 
1518.257568 366.300018 365.186493   1.003049 
1518.048584 366.750000 365.502594   1.003413 
1517.839722 365.014313 365.816925   0.997806 
1517.630615 366.300018 366.129913   1.000465 
1517.421753 367.521423 366.440979   1.002949 
1517.212646 367.842834 366.750702   1.002978 
1517.003784 368.035706 367.058380   1.002663 
1516.794678 368.164276 367.364838   1.002176 
1516.585693 368.485687 367.669434   1.002220 
1516.376709 368.807129 367.972412   1.002268 
1516.167725 369.064270 368.273682   1.002147 
1515.958740 369.257141 368.573334   1.001855 
1515.749756 369.449982 368.871338   1.001569 
1515.540894 369.707123 369.167480   1.001462 
1515.331909 369.835693 369.462158   1.001011 
1515.122925 370.157135 369.755188   1.001087 
1514.913940 370.285706 370.046509   1.000646 
1514.704956 370.478546 370.336182   1.000384 
1514.495850 370.671417 370.624359   1.000127 
1514.286987 370.928558 370.910553   1.000049 
1514.077881 371.121399 371.195435   0.999801 
1513.869019 371.314270 371.478241   0.999559 
1513.659912 371.507111 371.759796   0.999320 
1513.451050 371.699982 372.039307   0.999088 
1513.242065 371.828583 372.317322   0.998687 
1513.033203 372.085693 372.593445   0.998637 
1512.824097 372.214294 372.868317   0.998246 
1512.615112 372.471436 373.141296   0.998205 
1512.406128 372.664276 373.412598   0.997996 
1512.197144 372.792816 373.682251   0.997620 
1511.988159 372.792816 373.950165   0.996905 
1511.779175 373.178619 374.216461   0.997227 
1511.570190 373.178619 374.481049   0.996522 
1511.361206 373.692871 374.743958   0.997195 
1511.152222 373.564301 375.005188   0.996158 
1510.943237 373.950012 375.264709   0.996497 
1510.734375 374.207123 375.522369   0.996498 
1510.525269 374.399994 375.778717   0.996331 
1510.316406 374.528595 376.033051   0.995999 
1510.107300 374.721436 376.285950   0.995842 
1509.898438 374.914307 376.536865   0.995691 
1509.689331 375.107178 376.786438   0.995543 
1509.480469 375.300018 377.033997   0.995401 
1509.271362 375.492859 377.280121   0.995263 
1509.062500 375.685730 377.524292   0.995130 
1508.853394 375.878601 377.767059   0.995001 
1508.644409 375.942871 378.007965   0.994537 
1508.435547 375.942871 378.246979   0.993908 
1508.226562 376.328613 378.484497   0.994304 
1508.017578 376.649994 378.720276   0.994533 
1507.808594 376.714294 378.954376   0.994089 
1507.599609 376.907135 379.186707   0.993988 
